Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Posture
2023-10-02 01:27:49,0.0046,-0.9684,0.2695,0.85,-2.08,0.06,-2.77,53.99,42.59,side
2023-10-02 01:27:49,0.0045,-0.969,0.2677,0.98,-2.14,0.18,-2.45,54.26,42.47,side
2023-10-02 01:27:50,0.0045,-0.9677,0.2668,0.92,-1.95,0.18,-2.04,53.64,41.86,side
2023-10-02 01:27:50,0.0045,-0.968,0.2683,0.98,-2.01,0.0,-2.47,53.76,41.53,side
2023-10-02 01:27:50,0.0034,-0.9681,0.2648,0.85,-1.83,0.24,-2.42,54.52,42.24,side
2023-10-02 01:27:50,0.004,-0.9673,0.2708,0.98,-2.08,0.24,-2.05,54.09,42.22,side
2023-10-02 01:27:50,0.0023,-0.9698,0.2643,0.92,-2.01,0.12,-1.89,53.37,42.07,side
2023-10-02 01:27:50,0.0038,-0.9694,0.2689,1.1,-2.14,0.06,-2.26,53.8,41.21,side
2023-10-02 01:27:50,0.0032,-0.9694,0.2673,1.04,-2.14,0.18,-3.17,54.16,41.16,side
2023-10-02 01:27:50,0.0049,-0.9691,0.2704,1.04,-2.01,0.31,-1.72,53.63,43.35,side
2023-10-02 01:27:50,0.0037,-0.9701,0.2668,1.16,-1.89,0.18,-2.17,53.92,41.42,side
2023-10-02 01:27:51,0.0044,-0.9692,0.2684,1.16,-2.01,0.24,-2.45,54.2,41.66,side
2023-10-02 01:27:51,0.0055,-0.968,0.2668,0.85,-2.01,0.0,-2.0,53.43,43.09,side
2023-10-02 01:27:51,0.0037,-0.9681,0.2689,1.22,-2.08,0.12,-2.82,53.82,41.55,side
2023-10-02 01:27:51,0.004,-0.9678,0.2684,0.98,-2.08,0.12,-2.64,54.32,42.82,side
2023-10-02 01:27:51,0.0037,-0.9691,0.2678,1.16,-1.95,0.24,-2.81,53.86,42.74,side
2023-10-02 01:27:51,0.0042,-0.9683,0.2699,0.98,-2.14,0.06,-2.21,53.39,42.7,side
2023-10-02 01:27:51,0.0035,-0.9692,0.2684,0.73,-1.95,0.18,-2.56,53.96,42.24,side
2023-10-02 01:27:51,0.0038,-0.9686,0.2689,1.04,-2.14,0.24,-3.14,54.5,42.9,side
2023-10-02 01:27:51,0.0039,-0.9695,0.2687,0.92,-2.01,0.18,-2.14,54.46,43.49,side
2023-10-02 01:27:51,0.0039,-0.968,0.2688,0.92,-2.01,0.06,-2.16,54.09,43.01,side
2023-10-02 01:27:52,0.0039,-0.9694,0.2683,1.16,-2.14,0.12,-2.62,54.11,42.07,side
2023-10-02 01:27:52,0.0039,-0.9681,0.269,1.22,-1.95,0.12,-2.81,53.98,43.12,side
2023-10-02 01:27:52,0.0039,-0.9692,0.2688,0.98,-2.08,0.12,-1.79,53.28,41.92,side
2023-10-02 01:27:52,0.0034,-0.9683,0.2694,1.04,-2.08,0.31,-2.55,54.47,42.38,side
2023-10-02 01:27:52,0.0043,-0.9688,0.2703,1.1,-2.08,0.18,-2.05,53.78,41.38,side
2023-10-02 01:27:52,0.0048,-0.9692,0.267,1.16,-1.95,0.18,-2.62,53.58,41.42,side
2023-10-02 01:27:52,0.0021,-0.9683,0.2705,1.1,-2.14,0.31,-2.32,53.72,41.42,side
2023-10-02 01:27:52,0.0054,-0.969,0.2676,1.04,-2.01,0.24,-2.69,53.98,42.05,side
2023-10-02 01:27:52,0.0031,-0.9683,0.2703,0.85,-2.08,0.18,-2.44,53.75,41.85,side
2023-10-02 01:27:53,0.0052,-0.9377,0.269,0.92,-1.83,0.24,-1.68,53.04,41.88,side
2023-10-02 01:27:53,0.0039,-0.9675,0.2699,0.85,-1.95,0.18,-2.5,53.87,40.52,side
2023-10-02 01:27:53,0.0029,-0.9678,0.2684,0.92,-1.83,0.37,-2.72,53.93,42.32,side
2023-10-02 01:27:53,0.0031,-0.9686,0.2692,0.98,-2.01,0.12,-2.16,53.2,40.78,side
2023-10-02 01:27:53,0.004,-0.97,0.2688,1.1,-2.01,0.12,-2.23,54.11,42.46,side
2023-10-02 01:27:53,0.0032,-0.9692,0.269,0.98,-1.89,0.0,-2.84,54.14,41.83,side
2023-10-02 01:27:53,0.0039,-0.9707,0.2687,0.98,-2.14,0.06,-1.81,53.28,42.7,side
2023-10-02 01:27:53,0.0045,-0.9684,0.2677,1.1,-1.95,0.24,-2.31,53.48,42.0,side
2023-10-02 01:27:53,0.004,-0.9681,0.2679,1.1,-1.83,0.18,-2.6,54.75,41.39,side
2023-10-02 01:27:54,0.0049,-0.968,0.2688,0.98,-2.08,0.24,-1.81,53.72,42.36,side
