Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Posture
2023-10-02 02:23:01,-1.0006,-0.0571,-0.1272,0.92,-1.4,0.31,77.19,-42.2,111.4,sitting
2023-10-02 02:23:01,-1.0024,-0.0571,-0.1277,0.79,-1.46,0.49,77.43,-42.55,111.73,sitting
2023-10-02 02:23:01,-1.0001,-0.0576,-0.1276,0.67,-1.28,0.31,77.86,-42.05,111.5,sitting
2023-10-02 02:23:01,-1.0015,-0.0571,-0.1281,0.61,-1.28,0.18,77.67,-42.61,111.55,sitting
2023-10-02 02:23:01,-1.0033,-0.0573,-0.1279,0.61,-1.28,0.31,77.58,-42.16,110.99,sitting
2023-10-02 02:23:02,-1.0007,-0.0576,-0.1281,0.73,-1.16,0.37,78.12,-41.72,111.78,sitting
2023-10-02 02:23:02,-1.0021,-0.056,-0.129,0.85,-1.28,0.24,77.38,-41.82,111.45,sitting
2023-10-02 02:23:02,-1.0007,-0.0573,-0.1281,0.79,-1.28,0.24,77.29,-42.59,111.44,sitting
2023-10-02 02:23:02,-1.0006,-0.0568,-0.1277,0.79,-1.28,0.18,77.8,-41.48,110.29,sitting
2023-10-02 02:23:02,-1.0021,-0.0569,-0.1271,0.61,-1.28,0.18,77.92,-41.86,111.17,sitting
2023-10-02 02:23:02,-1.0037,-0.0566,-0.1294,0.79,-1.4,0.24,77.42,-42.07,111.36,sitting
2023-10-02 02:23:02,-1.0017,-0.0563,-0.1278,0.73,-1.34,0.31,77.15,-41.89,111.78,sitting
2023-10-02 02:23:02,-1.0037,-0.0571,-0.1283,0.73,-1.4,0.18,77.97,-42.0,112.1,sitting
2023-10-02 02:23:02,-1.0007,-0.0573,-0.1276,0.67,-1.22,0.12,77.59,-42.49,112.02,sitting
2023-10-02 02:23:03,-1.0012,-0.0574,-0.1279,0.79,-1.4,0.24,76.46,-41.96,111.27,sitting
2023-10-02 02:23:03,-1.0,-0.058,-0.1276,0.61,-1.4,0.24,77.73,-41.96,111.24,sitting
2023-10-02 02:23:03,-1.0001,-0.0575,-0.1274,0.61,-1.22,0.31,77.51,-42.2,111.17,sitting
2023-10-02 02:23:03,-1.0005,-0.0576,-0.1278,0.61,-1.28,0.18,77.83,-41.92,112.38,sitting
2023-10-02 02:23:03,-1.0021,-0.057,-0.1282,0.37,-1.28,0.18,77.99,-42.25,111.47,sitting
2023-10-02 02:23:03,-1.0009,-0.0573,-0.1274,0.67,-1.22,0.24,78.34,-42.04,110.72,sitting
2023-10-02 02:23:03,-1.0011,-0.0568,-0.127,0.73,-1.34,0.43,77.4,-42.22,110.61,sitting
2023-10-02 02:23:03,-1.001,-0.0564,-0.1256,0.49,-1.4,0.18,77.38,-41.65,111.36,sitting
2023-10-02 02:23:03,-1.0005,-0.058,-0.1266,0.67,-1.4,0.24,77.77,-41.48,111.3,sitting
2023-10-02 02:23:03,-1.002,-0.0565,-0.1271,0.73,-1.4,0.24,77.64,-42.05,110.84,sitting
2023-10-02 02:23:04,-1.001,-0.0577,-0.1268,0.67,-1.22,0.37,77.06,-42.31,111.4,sitting
2023-10-02 02:23:04,-1.0013,-0.0575,-0.1276,0.67,-1.46,0.12,77.37,-41.93,111.4,sitting
2023-10-02 02:23:04,-1.0032,-0.0569,-0.1266,0.67,-1.46,0.31,78.03,-42.09,112.48,sitting
2023-10-02 02:23:04,-1.0011,-0.0562,-0.126,0.73,-1.16,0.31,76.59,-41.71,111.55,sitting
2023-10-02 02:23:04,-1.0015,-0.0573,-0.127,0.73,-1.4,0.37,77.03,-41.83,111.3,sitting
2023-10-02 02:23:04,-1.0016,-0.0573,-0.1276,0.67,-1.28,0.18,77.33,-42.21,111.23,sitting
2023-10-02 02:23:04,-1.0016,-0.0579,-0.1272,0.61,-1.4,0.12,77.81,-42.03,112.16,sitting
2023-10-02 02:23:04,-1.0015,-0.0577,-0.127,0.73,-1.4,0.31,77.01,-42.02,112.45,sitting
2023-10-02 02:23:04,-1.0013,-0.0575,-0.1263,0.85,-1.4,0.24,77.27,-41.72,112.35,sitting
2023-10-02 02:23:05,-1.0018,-0.0576,-0.1261,0.61,-1.28,0.43,77.72,-41.67,111.9,sitting
2023-10-02 02:23:05,-1.0011,-0.0573,-0.1273,0.61,-1.34,0.24,76.81,-41.96,111.89,sitting
2023-10-02 02:23:05,-1.0022,-0.0573,-0.1267,0.67,-1.59,0.43,77.98,-41.92,112.29,sitting
2023-10-02 02:23:05,-1.0,-0.0574,-0.127,0.61,-1.46,0.31,77.65,-42.35,111.89,sitting
2023-10-02 02:23:05,-1.0015,-0.057,-0.1268,0.67,-1.59,0.18,77.37,-42.29,112.24,sitting
2023-10-02 02:23:05,-1.0018,-0.0566,-0.126,0.67,-1.59,0.12,77.05,-42.0,111.65,sitting
2023-10-02 02:23:05,-1.0017,-0.0569,-0.1259,0.73,-1.22,0.24,77.59,-41.74,110.95,sitting
2023-10-02 02:23:05,-1.0018,-0.056,-0.127,0.73,-1.4,0.12,77.31,-42.04,111.62,sitting
2023-10-02 02:23:05,-1.0,-0.057,-0.1261,0.79,-1.53,0.24,76.81,-42.4,112.51,sitting
2023-10-02 02:23:06,-1.0018,-0.0579,-0.127,0.49,-1.46,0.0,77.76,-41.48,111.62,sitting
2023-10-02 02:23:06,-1.0018,-0.0571,-0.1271,0.49,-1.28,0.18,77.26,-41.71,111.51,sitting
2023-10-02 02:23:06,-1.0007,-0.057,-0.1274,0.67,-1.53,0.31,77.01,-41.88,111.77,sitting
2023-10-02 02:23:06,-1.0015,-0.0575,-0.1272,0.67,-1.4,0.24,77.2,-41.91,112.26,sitting
2023-10-02 02:23:06,-1.0009,-0.0577,-0.1272,0.73,-1.28,0.24,77.4,-42.04,111.25,sitting
2023-10-02 02:23:06,-1.0012,-0.0569,-0.1278,0.79,-1.34,0.18,76.93,-42.4,110.84,sitting
2023-10-02 02:23:06,-1.0011,-0.0571,-0.1273,0.85,-1.46,0.31,76.44,-42.37,112.28,sitting
2023-10-02 02:23:06,-1.0012,-0.0564,-0.1282,0.85,-1.4,0.18,77.11,-42.25,111.84,sitting
2023-10-02 02:23:06,-1.0002,-0.057,-0.1281,0.85,-1.22,0.37,76.87,-42.26,111.96,sitting
2023-10-02 02:23:06,-1.0007,-0.0571,-0.1279,0.73,-1.46,0.24,76.94,-41.54,111.12,sitting
2023-10-02 02:23:07,-1.0009,-0.0565,-0.1273,0.67,-1.46,0.18,76.9,-41.87,110.84,sitting
2023-10-02 02:23:07,-1.0005,-0.0573,-0.1273,0.98,-1.28,0.31,77.81,-41.86,112.22,sitting
2023-10-02 02:23:07,-1.0017,-0.0573,-0.1278,0.61,-1.16,0.37,76.94,-41.77,111.24,sitting
2023-10-02 02:23:07,-1.0011,-0.0568,-0.1279,0.79,-1.16,0.24,76.49,-41.37,112.38,sitting
2023-10-02 02:23:07,-1.0015,-0.0579,-0.1287,0.67,-1.22,0.31,77.01,-41.71,111.93,sitting
2023-10-02 02:23:07,-1.0017,-0.0573,-0.1281,0.67,-1.4,0.24,77.19,-42.35,111.72,sitting
2023-10-02 02:23:07,-1.0002,-0.0563,-0.1273,0.79,-1.16,0.37,76.79,-41.53,112.59,sitting
2023-10-02 02:23:07,-1.001,-0.0563,-0.1273,0.92,-1.46,0.18,77.23,-41.54,111.95,sitting
2023-10-02 02:23:07,-1.001,-0.0559,-0.1279,0.73,-1.46,0.18,77.31,-42.27,110.61,sitting
2023-10-02 02:23:08,-1.0002,-0.0569,-0.127,0.79,-1.46,0.18,77.06,-42.16,111.21,sitting
2023-10-02 02:23:08,-1.0009,-0.0569,-0.1274,0.67,-1.59,0.12,77.32,-41.49,111.05,sitting
2023-10-02 02:23:08,-1.0007,-0.057,-0.1265,0.55,-1.22,0.31,78.19,-41.88,110.55,sitting
2023-10-02 02:23:08,-1.002,-0.0581,-0.1284,0.43,-1.46,0.18,76.68,-41.88,111.33,sitting
2023-10-02 02:23:08,-1.0012,-0.0576,-0.1273,0.61,-1.53,0.06,76.64,-41.98,111.69,sitting
2023-10-02 02:23:08,-1.0011,-0.0583,-0.1265,0.67,-1.4,0.18,77.37,-42.19,111.94,sitting
2023-10-02 02:23:08,-1.0011,-0.0574,-0.1274,0.55,-1.59,0.31,77.19,-41.85,111.93,sitting
2023-10-02 02:23:08,-1.0006,-0.0577,-0.1261,0.67,-1.46,0.31,76.9,-42.22,111.67,sitting
2023-10-02 02:23:08,-1.0013,-0.0564,-0.1262,0.61,-1.46,0.37,77.17,-41.43,111.45,sitting
2023-10-02 02:23:09,-1.0016,-0.0563,-0.1263,0.67,-1.46,0.24,77.27,-40.89,111.35,sitting
2023-10-02 02:23:09,-1.0005,-0.0569,-0.1263,0.73,-1.34,0.31,76.83,-42.41,111.49,sitting
2023-10-02 02:23:09,-1.0006,-0.0576,-0.127,0.67,-1.46,0.18,76.46,-42.35,111.71,sitting
2023-10-02 02:23:09,-1.0009,-0.0574,-0.1278,0.55,-1.46,0.31,77.26,-42.59,110.74,sitting
2023-10-02 02:23:09,-1.0017,-0.0571,-0.1274,0.55,-1.34,0.31,77.6,-42.25,111.66,sitting
2023-10-02 02:23:09,-1.0023,-0.0579,-0.1273,0.79,-1.22,0.24,77.14,-42.33,112.5,sitting
2023-10-02 02:23:09,-1.001,-0.0574,-0.1266,0.79,-1.34,0.37,78.28,-41.39,111.96,sitting
2023-10-02 02:23:09,-1.0016,-0.0564,-0.1261,0.79,-1.46,0.24,77.95,-41.87,111.29,sitting
2023-10-02 02:23:09,-1.0021,-0.0571,-0.1259,0.61,-1.65,0.24,76.64,-41.55,112.28,sitting
2023-10-02 02:23:09,-1.0007,-0.0573,-0.1259,0.55,-1.46,0.31,76.71,-40.95,111.13,sitting
2023-10-02 02:23:10,-1.0011,-0.0571,-0.1261,0.85,-1.59,0.12,77.43,-41.8,111.74,sitting
2023-10-02 02:23:10,-1.0011,-0.0574,-0.1254,0.67,-1.46,0.24,76.68,-42.36,112.44,sitting
2023-10-02 02:23:10,-1.0046,-0.0569,-0.127,0.73,-1.4,0.24,77.36,-42.0,112.48,sitting
2023-10-02 02:23:10,-1.0005,-0.0568,-0.1272,0.55,-1.4,0.24,77.89,-41.96,111.17,sitting
2023-10-02 02:23:10,-1.001,-0.0579,-0.1261,0.55,-1.4,0.31,77.05,-41.85,112.16,sitting
2023-10-02 02:23:10,-1.0007,-0.0575,-0.1263,0.55,-1.46,0.31,76.86,-42.04,112.22,sitting
2023-10-02 02:23:10,-1.0015,-0.0573,-0.1274,0.73,-1.28,0.31,78.05,-41.8,111.74,sitting
2023-10-02 02:23:10,-1.0017,-0.0568,-0.126,0.43,-1.53,0.31,77.11,-41.53,112.01,sitting
2023-10-02 02:23:10,-1.0018,-0.0563,-0.1271,0.43,-1.46,0.12,76.82,-42.47,111.34,sitting
2023-10-02 02:23:11,-1.0009,-0.0573,-0.1265,0.49,-1.4,0.18,76.99,-42.03,110.5,sitting
2023-10-02 02:23:11,-1.0016,-0.057,-0.1268,0.67,-1.4,0.24,77.61,-41.92,110.94,sitting
2023-10-02 02:23:11,-1.0016,-0.0568,-0.1273,0.67,-1.34,0.12,76.43,-42.15,112.28,sitting
2023-10-02 02:23:11,-1.0011,-0.0564,-0.1267,0.92,-1.46,0.31,77.12,-42.5,113.29,sitting
